Option_Name,Asset_Class,Name,Currency,Security_Identifier,Dollar_Value,Weighting_Percentage,Listing_Status,Super_Fund,Weighting_Percentage_Clean
Diversified_Balanced_Index_Superannuation,Equity,Evolent Health,,EVH US,13421.0,0.0,Listed,ART,0.0006453961907026994
Diversified_Balanced_Index_Superannuation,Equity,Ascopiave Spa,,ASC IM,13387.0,0.0,Listed,ART,0.0006437611806077816
Diversified_Balanced_Index_Superannuation,Equity,Hdfc Asset Management,,HDFCAMC IN,13383.0,0.0,Listed,ART,0.0006435688264789677
Diversified_Balanced_Index_Superannuation,Equity,Urban Outfitters,,URBN US,13286.0,0.0,Listed,ART,0.0006389042388552316
Diversified_Balanced_Index_Superannuation,Equity,Kakaobank,,323410 KS,13274.0,0.0,Listed,ART,0.00063832717646879
Diversified_Balanced_Index_Superannuation,Equity,United Development Qsc,,UDCD QD,13219.0,0.0,Listed,ART,0.0006356823071975994
Diversified_Balanced_Index_Superannuation,Equity,Tag Immobilien Ag,,TEG GR,13083.0,0.0,Listed,ART,0.0006291422668179283
Diversified_Balanced_Index_Superannuation,Equity,Worldline Sa,,WLN FP,13078.0,0.0,Listed,ART,0.000628901824156911
Diversified_Balanced_Index_Superannuation,Equity,Ingevity,,NGVT US,13068.0,0.0,Listed,ART,0.0006284209388348764
Diversified_Balanced_Index_Superannuation,Equity,Anadolu Efes Biracilik Ve Malt Sanayii As,,AEFES TI,13016.0,0.0,Listed,ART,0.0006259203351602962
Diversified_Balanced_Index_Superannuation,Equity,Travelsky Technology,,696 HK,13010.0,0.0,Listed,ART,0.0006256318039670754
