Option_Name,Asset_Class,Name,Name_Type,Currency,Security_Identifier,Dollar_Value,Weighting_Percentage,Listing_Status,Management_Type,Super_Fund,_status
Balanced,Equity,Evergy Inc,Name,,BFMXGR0,194323.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Everlight Electronics Co Ltd,Name,,6094922,5552480.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Eversource Energy,Name,,BVVN4Q8,2829558.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Evolution Ab (Publ),Name,,BJXSCH4,1473649.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Evolution Mining Ltd,Name,,B3X0F91,1554396824.0,0.63,Listed,,AustralianSuper,kept
Balanced,Equity,Evonik Industries AG,Name,,B5ZQ9D3,810502.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Evraz Plc,Name,,GB00B71N6K86,0.0,,Listed,,AustralianSuper,kept
Balanced,Equity,Exelon Corp,Name,,2670519,3973568.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Exeo Group Inc,Name,,6499420,84269.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,EXOR NV,Name,,NL0012059018,10395542.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Expedia Group Inc,Name,,B748CK2,68528941.0,0.03,Listed,,AustralianSuper,kept
Balanced,Equity,Expeditors International Of Washington Inc,Name,,2325507,10185811.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Experian Plc,Name,,B19NLV4,12507671.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Exxaro Resources Ltd,Name,,6418801,3458191.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Exxon Mobil Corp,Name,,2326618,128214465.0,0.05,Listed,,AustralianSuper,kept
Balanced,Equity,Fabege Ab,Name,,BFM6T36,176554.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Factset Research Systems Inc,Name,,2329770,8288867.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Fair Isaac Corp,Name,,2330299,154965469.0,0.06,Listed,,AustralianSuper,kept
Balanced,Equity,Fairfax Financial Holdings Ltd,Name,,2566351,49443335.0,0.02,Listed,,AustralianSuper,kept
Balanced,Equity,Fanuc Corp,Name,,6356934,564111.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Far East Horizon Ltd,Name,,B63DLB5,4570082.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Fast Retailing Co Ltd,Name,,6332439,9295076.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Fastenal Co,Name,,2332262,15037836.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Fastighets Ab Balder,Name,,BPMRNZ9,454737.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Fattal Holdings 1998 Ltd,Name,,BG1YKN5,800087.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,FedEx Corp,Name,,2142784,15478395.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Ferguson Enterprises Inc,Name,,BS3BQJ6,330502.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Ferguson Enterprises Inc,Name,,BS6VHW3,24570874.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Ferrari Nv,Name,,BD6G507,272030753.0,0.11,Listed,,AustralianSuper,kept
Balanced,Equity,Ferrari Nv,Name,,BZ1GMK5,7653004.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Ferrovial SE,Name,,BRS7CF0,2668641.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Fidelity National Financial Inc,Name,,BNBRDD4,46538725.0,0.02,Listed,,AustralianSuper,kept
Balanced,Equity,Fidelity National Information Services Inc,Name,,2769796,96691643.0,0.04,Listed,,AustralianSuper,kept
Balanced,Equity,Fifth Third Bancorp,Name,,2336747,15669128.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Finecobank Banca Fineco Spa,Name,,BNGN9Z1,14030721.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Fineos Corporation Holdings Plc,Name,,BK5XVJ9,10269583.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,First Abu Dhabi Bank Pjsc,Name,,6624471,29511278.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,First Citizens Bancshares Inc (Delaware),Name,,2355582,15044383.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,First International Bank Of Israel Ltd,Name,,6123815,1950363.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,First Quantum Minerals Ltd,Name,,2347608,3487059.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,First Solar Inc,Name,,B1HMF22,4719387.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,FirstEnergy Corp,Name,,2100920,2912599.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Firstservice Corp,Name,,BJMKSJ5,2144775.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Fiserv Inc,Name,,2342034,68825013.0,0.03,Listed,,AustralianSuper,kept
Balanced,Equity,Fisher & Paykel Healthcare Corporation Ltd,Name,,6340250,1360527.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Fisher & Paykel Healthcare Corporation Ltd,Name,,6423968,598897918.0,0.24,Listed,,AustralianSuper,kept
Balanced,Equity,Fleetwood Enterprises Inc,Name,,2342807D,0.0,,Listed,,AustralianSuper,kept
Balanced,Equity,Fletcher Building Ltd,Name,,6341606,465706.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Flex Ltd,Name,,2353058,480186.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Flight Centre Travel Group Ltd,Name,,6352147,3097827.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Flutter Entertainment plc,Name,,BWXC0Z1,1537358.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Flutter Entertainment plc,Name,,BWZMZF4,65090250.0,0.03,Listed,,AustralianSuper,kept
Balanced,Equity,Fomento Economico Mexicano Sab De Cv,Name,,2246039,26352947.0,0.01,Listed,,AustralianSuper,kept
Balanced,Alternatives,Fonterra Shareholders' Fund,Name,,B99BGG4,86110.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Food & Life Companies Ltd,Name,,BF1HPT8,2138501.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Ford Motor Co,Name,,2615468,14833798.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Formula Systems 1985 Ltd,Name,,2118644,2280.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Formula Systems 1985 Ltd,Name,,6348425,455365.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Fortescue Metals Group Ltd,Name,,6086253,59514501.0,0.02,Listed,,AustralianSuper,kept
Balanced,Equity,Fortinet Inc,Name,,B5B2106,143969624.0,0.06,Listed,,AustralianSuper,kept
Balanced,Equity,Fortis Inc,Name,,2347200,2174214.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Fortive Corp,Name,,BYT3MK1,5121637.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Fortum Oyj,Name,,5579550,1177814.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Fox Corp,Name,,BJJMGL2,146409501.0,0.06,Listed,,AustralianSuper,kept
Balanced,Equity,Fox Corp,Name,,BJJMGY5,6049435.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Fox Wizel Ltd,Name,,6541741,550512.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Foxsemicon Integrated Technology Inc,Name,,B04ZR54,7517766.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Franco-Nevada Corp,Name,,B29NF31,3930526.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Franco-Nevada Corp,Name,,B29VF02,26222225.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Fraser Papers Inc,Name,,B01R8D8,0.0,,Listed,,AustralianSuper,kept
Balanced,Equity,Freeport-McMoRan Inc,Name,,2352118,15922698.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Fresenius Medical Care Ag & Co Kgaa,Name,,5129074,5949409.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Fresenius Se & Co Kgaa,Name,,4352097,3120091.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Freshpet Inc,Name,,BS7K7M9,29908227.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Fresnillo Plc,Name,,B2QPKJ1,954110.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Frontline Ltd,Name,,BMHDM54,984844.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Fufeng Group Ltd,Name,,B1P1JS5,4806323.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Fuji Electric Co Ltd,Name,,6356365,3190822.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Fuji Media Holdings Inc,Name,,6036582,310152.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Fujifilm Holdings Corp,Name,,6356525,906171.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Fujikura Ltd,Name,,6356707,15118669.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Fujitec Co Ltd,Name,,6356826,318445.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Fujitsu Ltd,Name,,6356945,3823821.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Fukuoka Financial Group Inc,Name,,B1TK1Y8,689623.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Furukawa Electric Co Ltd,Name,,6357562,1276757.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Futu Holdings Ltd,Name,,BGK4T39,13008853.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Fuyao Glass Industry Group Co Ltd,Name,,BP3R6K4,40403070.0,0.02,Listed,,AustralianSuper,kept
Balanced,Equity,Fuyo General Lease Co Ltd,Name,,B03P2F0,128241.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Gail (India) Ltd,Name,,6133405,10698210.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Galaxy Entertainment Group Ltd,Name,,6465874,1322281.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Galp Energia Sgps Sa,Name,,B1FW751,5899187.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Games Workshop Group Plc,Name,,0371847,2731450.0,0.0,Listed,,AustralianSuper,kept
Balanced,Property,Gaming And Leisure Properties Inc,Name,,BFPK4S5,16307833.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Garmin Ltd,Name,,B3Z5T14,3863603.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Gartner Inc,Name,,2372763,34110192.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Gav-Yam Lands Corp Ltd,Name,,6089724,26713.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Gazprom Neft' Pao,Name,,B59L417,0.0,,Listed,,AustralianSuper,kept
Balanced,Equity,Gazprom PJSC,Name,,RU0007661625,0.0,,Listed,,AustralianSuper,kept
Balanced,Equity,Gaztransport Et Technigaz SA,Name,,BJYRDP5,32563083.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Ge Healthcare Technologies Inc,Name,,BL6JPG8,12201495.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,GE Vernova Inc,Name,,BP6H4Y1,34005995.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Gea Group Ag,Name,,4557104,9777617.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Geberit Ag,Name,,B1WGG93,12675772.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Geely Automobile Holdings Ltd,Name,,6531827,13535475.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Gen Digital Inc,Name,,BJN4XN5,25680846.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,General Dynamics Corp,Name,,2365161,194900380.0,0.08,Listed,,AustralianSuper,kept
Balanced,Equity,General Electric Co,Name,,BL59CR9,23909501.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,General Insurance Corp of India,Name,,BZ0XK69,8469285.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,General Mills Inc,Name,,2367026,16043032.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,General Motors Co,Name,,B665KZ5,302083661.0,0.12,Listed,,AustralianSuper,kept
Balanced,Equity,Genesis Minerals Ltd,Name,,B23G0X1,533061559.0,0.21,Listed,,AustralianSuper,kept
Balanced,Equity,GenesisCare USA Group Holdings Inc,Name,,WB1C0DA,35703.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Genius Electronic Optical Co Ltd,Name,,B059SR4,5012363.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Genmab A/S,Name,,4595739,75548148.0,0.03,Listed,,AustralianSuper,kept
Balanced,Equity,Genmab A/S,Name,,BBC9WC7,10451090.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Genting Singapore Ltd,Name,,BDRTVP2,929621.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Gentrack Group Ltd,Name,,BNJZLK3,31491289.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Genuine Parts Co,Name,,2367480,7118168.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,George Weston Ltd,Name,,2956662,19198771.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Getac Holdings Corp,Name,,6439620,6077638.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Getinge Ab,Name,,7698356,760408.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Getlink SE,Name,,B292JQ9,1339535.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,GFL Environmental Inc,Name,,BKDT650,2125169.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,GFL Environmental Inc,Name,,CA36168Q1046,200744.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Gildan Activewear Inc,Name,,2254645,1832686.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Gildan Activewear Inc,Name,,2257763,4442892.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Gilead Sciences Inc,Name,,2369174,474253447.0,0.19,Listed,,AustralianSuper,kept
Balanced,Equity,Givaudan Sa,Name,,5980613,42147191.0,0.02,Listed,,AustralianSuper,kept
Balanced,Equity,Gjensidige Forsikring Asa,Name,,B63FG83,246612.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Glaukos Corp,Name,,BYMWL19,41506036.0,0.02,Listed,,AustralianSuper,kept
Balanced,Equity,Glencore Plc,Name,,B4T3BW6,8614602.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Global Brands Manufacture Ltd,Name,,6349536,6937448.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Global Payments Inc,Name,,2712013,17281369.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Globalfoundries Inc,Name,,BMW7F63,443012.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,GMK Norilskiy Nickel PAO,Name,,RU0007288411,0.0,,Listed,,AustralianSuper,kept
Balanced,Equity,Gmo Payment Gateway Inc,Name,,B06CMQ9,1535771.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,GMR Airports Ltd,Name,,B192HJ1,22893084.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Godaddy Inc,Name,,BWFRFC6,16946910.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Gold Fields Ltd,Name,,6280215,12831631.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Goldman Sachs Group Inc,Name,,2407966,13534622.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Goldwin Inc,Name,,6376169,678386.0,0.0,Listed,,AustralianSuper,kept
Balanced,Property,Goodman Group,Name,,B03FYZ4,134869366.0,0.05,Listed,,AustralianSuper,kept
Balanced,Property,Gpt Group,Name,,6365866,18496913.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Grab Holdings Ltd,Name,,BP6NH40,31765.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Great Eastern Shipping Co Ltd/The,Name,,B1GKL41,4113349.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Great Wall Motor Co Ltd,Name,,6718255,11145588.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Greatek Electronics Inc,Name,,6293989,2388416.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Great-West Lifeco Inc,Name,,2384951,9810995.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Greek Organisation Of Football Prognostics Sa,Name,,7107250,11854956.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Gruma Sab De Cv,Name,,2392545,4002165.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Grupo Cibest SA,Name,,BSJN3Y0,4943093.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Grupo Financiero Banorte Sab De Cv,Name,,2421041,32924582.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Grupo Mexico Sab De Cv,Name,,2643674,14028234.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,GSK PLC,Name,,BMTZ571,10276967.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,GSK PLC,Name,,BN7SWP6,9217708.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Guangzhou Baiyunshan Pharmaceutical Holdings Co Ltd,Name,,6084387,3193488.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Guidewire Software Inc,Name,,B7JYSG3,1125305.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Gujarat Narmada Valley Fertilizers & Chemicals Ltd,Name,,6101048,3053139.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Gujarat State Fertilizers & Chemicals Ltd,Name,,B71NQN1,6091136.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Gunma Bank Ltd,Name,,6398088,779497.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Gxo Logistics Inc,Name,,BNNTGF1,105192768.0,0.04,Listed,,AustralianSuper,kept
Balanced,Equity,H & M Hennes & Mauritz Ab,Name,,5687431,1987634.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Hachijuni Bank Ltd,Name,,6400626,824654.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Hafnia Ltd,Name,,BSY3S84,838919.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Haier Smart Home Co Ltd,Name,,BLD4QD0,18783739.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Hakuhodo Dy Holdings Inc,Name,,B05LZ02,716604.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,HAL Trust,Name,,4402839,2071430.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Haleon Plc,Name,,BMX86B7,3171306.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Halliburton Co,Name,,2405302,90055999.0,0.04,Listed,,AustralianSuper,kept
Balanced,Equity,Halma Plc,Name,,0405207,1302833.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Hamamatsu Photonics Kk,Name,,6405870,938298.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Hana Financial Group Inc,Name,,B0RNRF5,25919210.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Hang Lung Properties Ltd,Name,,6030506,612.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Hang Seng Bank Ltd,Name,,6408374,9832681.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Hankook & Company Co Ltd,Name,,6107422,1297930.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Hankook Tire & Technology Co Ltd,Name,,B7T5KQ0,5855126.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Hankyu Hanshin Holdings Inc,Name,,6408664,1772359.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Hannover Rueck Se,Name,,4511809,5746726.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Hanwha Aerospace Co Ltd,Name,,6772671,29149456.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Hanwha Vision Co Ltd,Name,,BS601C8,2143492.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Hapag Lloyd Ag,Name,,BYZTSW7,494918.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Harel Insurance Investments And Financial Services Ltd,Name,,6410700,620242.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Harmony Gold Mining Company Ltd,Name,,6410562,14905764.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Hartford Financial Services Group Inc,Name,,2476193,220801059.0,0.09,Listed,,AustralianSuper,kept
Balanced,Equity,Haseko Corp,Name,,6414401,1702937.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Hca Healthcare Inc,Name,,B4MGBG6,586696350.0,0.24,Listed,,AustralianSuper,kept
Balanced,Equity,HDFC Bank Ltd,Name,,2781648,91223938.0,0.04,Listed,,AustralianSuper,kept
Balanced,Equity,Heico Corp,Name,,2237561,52771505.0,0.02,Listed,,AustralianSuper,kept
Balanced,Equity,Heico Corp,Name,,2419217,2548788.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Heidelbergcement Ag,Name,,5120679,11393328.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Heineken Holding Nv,Name,,B0CCH46,3694331.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Heineken Nv,Name,,7792559,160980483.0,0.06,Listed,,AustralianSuper,kept
Balanced,Equity,Hella Gmbh & Co Kgaa,Name,,BSHYK55,509754.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Hellenic Telecommunications Organization Sa,Name,,5051605,8113863.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Hello Group Inc,Name,,BM9STM3,3178731.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Helvetia Holding AG,Name,,BK6QWF0,2321996.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Hemnet Group AB,Name,,BN2RJ91,1697220.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Henderson Land Development Co Ltd,Name,,6420538,714133.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Hengan International Group Company Ltd,Name,,6136233,4808096.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Henkel Ag & Co Kgaa,Name,,5002465,1627721.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Henkel Ag & Co Kgaa,Name,,5076705,3173494.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Hera SpA,Name,,7598003,4716758.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Hermes International Sca,Name,,5253973,148879979.0,0.06,Listed,,AustralianSuper,kept
Balanced,Equity,Hershey Co,Name,,2422806,13190391.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Hess Corp,Name,,2023748,23415728.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Hewlett Packard Enterprise Co,Name,,BYVYWS0,34964688.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Hexagon AB,Name,,BNZFHC1,674109.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Hexpol Ab,Name,,BXBZB01,3943655.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Hikari Tsushin Inc,Name,,6416322,466491.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Hilan Ltd,Name,,6267230,735517.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Hilton Worldwide Holdings Inc,Name,,BYVMW06,6006272.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Hindalco Industries Ltd,Name,,B0GWF48,13463147.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Hipages Group Holdings Ltd,Name,,BNG3S32,5238090.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Hirose Electric Co Ltd,Name,,6428725,956877.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Hitachi Construction Machinery Co Ltd,Name,,6429405,2521529.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Hitachi Ltd,Name,,6429104,15031137.0,0.01,Listed,,AustralianSuper,kept
Balanced,Infrastructure,Hk Electric Investments Ltd,Name,,BJ3WDZ1,131456.0,0.0,Listed,,AustralianSuper,kept
Balanced,Infrastructure,Hkt Trust And Hkt Ltd,Name,,B4TXDZ3,3662341.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Hochtief Ag,Name,,5108664,859702.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Hoegh Autoliners ASA,Name,,BMFDP24,351513.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Holcim Ag,Name,,7110753,5721515.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Holmen Ab,Name,,BDQQ1Q5,396145.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Hologic Inc,Name,,2433530,7034385.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Home Depot Inc,Name,,2434209,84342404.0,0.03,Listed,,AustralianSuper,kept
Balanced,Equity,Hon Hai Precision Industry Co Ltd,Name,,6438564,38606530.0,0.02,Listed,,AustralianSuper,kept
Balanced,Equity,Honda Motor Co Ltd,Name,,2435279,31095.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Honda Motor Co Ltd,Name,,6435145,5695505.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Honeywell International Inc,Name,,2020459,31290194.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Hong Kong And China Gas Co Ltd,Name,,6436557,888894.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Hong Kong Exchanges And Clearing Ltd,Name,,6267359,67561876.0,0.03,Listed,,AustralianSuper,kept
Balanced,Equity,Hongkong Land Holdings Ltd,Name,,6434915,928940.0,0.0,Listed,,AustralianSuper,kept
